id,original_title,genres,cast,director,screenplay,keywords
82690,Wreck-It Ralph,"['Family', 'Animation', 'Comedy', 'Adventure']","['JohnC.Reilly', 'SarahSilverman', 'JackMcBrayer', 'JaneLynch', 'AlanTudyk']",['Rich Moore'],['Jennifer Lee'],"['supportgroup', 'productplacement', 'bullying', 'racing', 'arcade', 'medal', 'selfesteem', 'curiosity', 'precociouschild', 'aftercreditsstinger', 'duringcreditsstinger', 'firstpersonshooter', 'glitch', 'carefree', 'videogamer', 'q*bert', 'interruptedwedding', 'socialreject']"
5255,The Polar Express,"['Adventure', 'Animation', 'Family', 'Fantasy']","['TomHanks', 'MichaelJeter', 'NonaGaye', 'PeterScolari', 'EddieDeezen']",['Robert Zemeckis'],['William Broyles Jr.'],"['santaclaus', 'nerd', 'faith', 'gift', 'bell', 'beard', 'northpole', 'chute', 'trestle', 'ticket', 'christmas']"
47933,Independence Day: Resurgence,"['Action', 'Adventure', 'ScienceFiction']","['LiamHemsworth', 'JeffGoldblum', 'BillPullman', 'MaikaMonroe', 'SelaWard']",['Roland Emmerich'],['James A. Woods'],"['alternatehistory', 'alieninvasion']"
10191,How to Train Your Dragon,"['Fantasy', 'Adventure', 'Animation', 'Family']","['JayBaruchel', 'GerardButler', 'CraigFerguson', 'AmericaFerrera', 'JonahHill']",['Dean DeBlois'],['Will Davies'],"['flying', 'blacksmith', 'arena', 'island', 'night', 'ship', 'training', 'village', 'forest', 'viking', 'friendship', 'ignorance', 'flight', 'nest', 'dragon', 'battle', 'combat', 'well', 'warrior']"
296,Terminator 3: Rise of the Machines,"['Action', 'Thriller', 'ScienceFiction']","['ArnoldSchwarzenegger', 'NickStahl', 'ClaireDanes', 'KristannaLoken', 'DavidAndrews']",['Jonathan Mostow'],['Michael Ferris'],"['savingtheworld', 'artificialintelligence', 'manvsmachine', 'cyborg', 'killerrobot', 'sunglasses', 'leatherjacket', 'nanotechnology', 'rocketlauncher', 'firemen', 'veterinarian', 'fireengine', 'dystopia', 'psychiatrist']"
118340,Guardians of the Galaxy,"['Action', 'ScienceFiction', 'Adventure']","['ChrisPratt', 'ZoeSaldana', 'DaveBautista', 'VinDiesel', 'BradleyCooper']",['James Gunn'],['Nicole Perlman'],"['marvelcomic', 'spaceship', 'space', 'outerspace', 'orphan', 'adventurer', 'aftercreditsstinger', 'duringcreditsstinger', 'marvelcinematicuniverse']"
27205,Inception,"['Action', 'Thriller', 'ScienceFiction', 'Mystery', 'Adventure']","['LeonardoDiCaprio', 'JosephGordon-Levitt', 'EllenPage', 'TomHardy', 'KenWatanabe']",['Christopher Nolan'],['Christopher Nolan'],"['lossoflover', 'dream', 'kidnapping', 'sleep', 'subconsciousness', 'heist', 'redemption', 'femalehero']"
315011,シン・ゴジラ,"['Action', 'Adventure', 'Drama', 'Horror', 'ScienceFiction']","['HirokiHasegawa', 'YutakaTakenouchi', 'SatomiIshihara', 'KengoKora', 'MatsuoSatoru']",['Shinji Higuchi'],['Hideaki Anno'],"['monster', 'godzilla', 'giantmonster', 'destruction', 'kaiju', 'toyko']"
49051,The Hobbit: An Unexpected Journey,"['Adventure', 'Fantasy', 'Action']","['IanMcKellen', 'MartinFreeman', 'RichardArmitage', 'AndySerkis', 'CateBlanchett']",['Peter Jackson'],['Guillermo del Toro'],"['riddle', 'elves', 'dwarves', 'orcs', 'middle-earth(tolkien)', 'hobbit', 'mountains', 'wizard', 'journey', 'ring', 'goblin', 'courage', 'giant', 'tunnel', 'undergroundlake', 'buriedtreasure', 'climbingatree', 'invisibility', 'ancient', 'gnomes']"
9799,The Fast and the Furious,"['Action', 'Crime', 'Thriller']","['PaulWalker', 'VinDiesel', 'MichelleRodriguez', 'JordanaBrewster', 'RickYune']",['Rob Cohen'],['Erik Bergquist'],"['streetgang', 'carrace', 'undercover', 'auto-tuning', 'losangeles', 'car', 'automobileracing', 'aftercreditsstinger', 'duringcreditsstinger']"
4922,The Curious Case of Benjamin Button,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['CateBlanchett', 'BradPitt', 'TildaSwinton', 'JuliaOrmond', 'ElleFanning']",['David Fincher'],['Eric Roth'],"['diary', 'navy', 'funeral', 'tea', 'travel', 'hospital']"
131634,The Hunger Games: Mockingjay - Part 2,"['Action', 'Adventure', 'ScienceFiction']","['JenniferLawrence', 'JoshHutcherson', 'LiamHemsworth', 'WoodyHarrelson', 'ElizabethBanks']",['Francis Lawrence'],['Peter Craig'],"['revolution', 'strongwoman', 'dystopia', 'gameofdeath', '3d', 'basedonyoungadultnovel']"
27022,The Sorcerer's Apprentice,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']","['NicolasCage', 'JayBaruchel', 'MonicaBellucci', 'AlfredMolina', 'TeresaPalmer']",['Jon Turteltaub'],['Carlo Bernard'],"['witch', 'fire', 'wolf', 'fountain', 'magic', 'book', 'castle', 'water', 'apprentice', 'training', 'merlin', 'love', 'mission', 'sorcerer', 'dragon', 'aftercreditsstinger', 'apprendista', 'morgana']"
503,Poseidon,"['Adventure', 'Action', 'Drama', 'Thriller']","['KurtRussell', 'RichardDreyfuss', 'JoshLucas', 'JacindaBarrett', 'EmmyRossum']",['Wolfgang Petersen'],['Mark Protosevich'],"['""newyearseve""', 'fire', 'drowning', 'cataclysm', 'lossoffather', 'atlanticocean', 'ball', 'self-abandonment', 'shipwreck', 'giantwave', 'blackout', 'ship', 'daughter', 'single', 'escape', 'capsizedship']"
241259,Alice Through the Looking Glass,['Fantasy'],"['JohnnyDepp', 'MiaWasikowska', 'AnneHathaway', 'HelenaBonhamCarter', 'AlanRickman']",['James Bobin'],['Linda Woolverton'],"['basedonnovel', 'clock', 'queen', 'sequel', 'aliceinwonderland', 'darkfantasy', 'madhatter', '3d']"
810,Shrek the Third,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']","['MikeMyers', 'EddieMurphy', 'CameronDiaz', 'JulieAndrews', 'AntonioBanderas']",['Raman Hui'],['Jon Zack'],"['ambush', 'sadness', 'stage', 'liberationofprisoners', 'island', 'traitor', 'shipwreck', 'prince', 'ship', 'donkey', 'kingdom', 'theatreplay', 'transformation', 'conciliation', 'tricks', 'heirtothethrone', 'assault', 'boardingschool', '""coupdetat""', 'teacher', 'bestfriend', 'dragon', 'cowardliness', 'pregnancy', 'capture', 'duringcreditsstinger']"
68735,Warcraft,"['Action', 'Adventure', 'Fantasy']","['PaulaPatton', 'TravisFimmel', 'BenFoster', 'RobertKazinsky', 'DominicCooper']",['Duncan Jones'],['Duncan Jones'],"['videogame', 'elves', 'orcs', 'magic', 'chase', 'basedoncomicbook', 'sorcerer', 'fictionalwar', 'basedonvideogame', 'wizard', 'fictionallanguage', 'muscles', 'orc', 'swordandsorcery']"
87101,Terminator Genisys,"['ScienceFiction', 'Action', 'Thriller', 'Adventure']","['ArnoldSchwarzenegger', 'JasonClarke', 'EmiliaClarke', 'JaiCourtney', 'J.K.Simmons']",['Alan Taylor'],['Patrick Lussier'],"['savingtheworld', 'artificialintelligence', 'cyborg', 'killerrobot', 'future', 'timetravel', 'dystopia', 'sequel', 'fiction', 'duringcreditsstinger', '3d']"
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"['Adventure', 'Family', 'Fantasy']","['SkandarKeynes', 'GeorgieHenley', 'SimonPegg', 'GarySweet', 'ArthurAngel']",['Michael Apted'],['Michael Petroni'],"['basedonnovel', 'magic', 'goodvsevil', 'king', 'narnia', 'fantasyworld', 'knifeheldtothroat', 'snowing', 'quest']"
676,Pearl Harbor,"['History', 'Romance', 'War']","['BenAffleck', 'JoshHartnett', 'KateBeckinsale', 'CubaGoodingJr.', 'JonVoight']",['Michael Bay'],['Randall Wallace'],"['nurse', 'patriotism', 'hawaii', 'worldwarii', 'pilot', 'pearlharbor', 'u.s.airforce', 'airplane', 'war', 'army', 'love', 'pin-up']"
1858,Transformers,"['Adventure', 'ScienceFiction', 'Action']","['ShiaLaBeouf', 'JoshDuhamel', 'MeganFox', 'RachaelTaylor', 'TyreseGibson']",['Michael Bay'],['Roberto Orci'],"['destroy', 'transformation', 'alien', 'basedontoy', 'transformers', 'robot', 'duringcreditsstinger', 'teenagehero']"
1966,Alexander,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']","['ColinFarrell', 'AngelinaJolie', 'ValKilmer', 'JaredLeto', 'JonathanRhysMeyers']",['Oliver Stone'],['Christopher Kyle'],"['aristotle', 'egypt', 'greece', 'persia', 'elephant', 'campaign', 'alexanderthegreat', 'homosexuality', 'gayrelationship', 'ancientworld']"
675,Harry Potter and the Order of the Phoenix,"['Adventure', 'Fantasy', 'Family', 'Mystery']","['DanielRadcliffe', 'RupertGrint', 'EmmaWatson', 'MichaelGambon', 'RalphFiennes']",['David Yates'],['Michael Goldenberg'],"['prophecy', 'witch', 'lossoflover', 'magic', 'cuttingthecord', 'childhero', 'dyinganddeath', 'broom', '""sorcerersapprentice""', 'schoolofwitchcraft', 'blackmagic', 'deathofafriend', 'sorcery', 'occultism']"
674,Harry Potter and the Goblet of Fire,"['Adventure', 'Fantasy', 'Family']","['DanielRadcliffe', 'RupertGrint', 'EmmaWatson', 'RalphFiennes', 'MichaelGambon']",['Mike Newell'],['Steve Kloves'],"['magic', 'dyinganddeath', 'broom', '""sorcerersapprentice""', 'schoolofwitchcraft', 'chosenone', 'blackmagic', 'boardingschool', 'vision', 'tournament', 'teenager', 'wizard', 'teenagehero', 'basedonyoungadultnovel']"
8960,Hancock,"['Fantasy', 'Action']","['WillSmith', 'CharlizeTheron', 'JasonBateman', 'JaeHead', 'EddieMarsan']",['Peter Berg'],['Vince Gilligan'],"['flying', 'alcohol', '""loveofoneslife""', 'forbiddenlove', 'lovers', 'affection', 'advertisingexpert', 'alcoholism', 'invulnerability', 'superhero', 'pokies', 'duringcreditsstinger']"
6479,I Am Legend,"['Drama', 'Horror', 'Action', 'Thriller', 'ScienceFiction']","['WillSmith', 'AliceBraga', 'CharlieTahan', 'SalliRichardson-Whitfield', 'WillowSmith']",['Francis Lawrence'],['Mark Protosevich'],"['savingtheworld', 'lostcivilisation', 'post-apocalyptic', 'dystopia', 'matteroflifeanddeath', 'alone', 'helplessness', 'virus', 'pandemic']"
118,Charlie and the Chocolate Factory,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['JohnnyDepp', 'FreddieHighmore', 'DavidKelly', 'AnnaSophiaRobb', 'JuliaWinter']",['Tim Burton'],['John August'],"['londonengland', 'fathersonrelationship', 'chocolate', 'factoryworker', 'basedonnovel', 'parentskidsrelationship', 'candy', 'overweightchild', 'grandfathergrandsonrelationship', 'teacher']"
2062,Ratatouille,"['Animation', 'Comedy', 'Family', 'Fantasy']","['PattonOswalt', 'IanHolm', 'LouRomano', 'BrianDennehy', 'PeterSohn']",['Brad Bird'],['Brad Bird'],"['paris', 'brotherbrotherrelationship', 'expensiverestaurant', 'river', 'cook', 'mouse', 'confidence', 'roof', 'window', '""leavingonesfamily""', 'work', 'restaurantcritic', 'kitchen', 'spice', 'court', 'cookbook', 'family', 'chef', 'rat']"
272,Batman Begins,"['Action', 'Crime', 'Drama']","['ChristianBale', 'MichaelCaine', 'LiamNeeson', 'KatieHolmes', 'GaryOldman']",['Christopher Nolan'],['David S. Goyer'],"['himalaya', 'martialarts', 'dccomics', 'crimefighter', 'secretidentity', 'undercover', 'hero', 'lossoffather', 'society', 'gothamcity', 'vigilante', 'superhero', 'basedoncomicbook', 'rivalry', 'tragichero', 'ninja', 'goodvsevil', 'crime', 'superpowers', 'hauntedbythepast', 'evildoctor', 'escapade', 'mastervillain', 'fightingcrime', 'unfulfillment', 'loveandromance', 'unfulfilledlove']"
18360,Night at the Museum: Battle of the Smithsonian,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","['BenStiller', 'AmyAdams', 'OwenWilson', 'HankAzaria', 'RobinWilliams']",['Shawn Levy'],['Thomas Lennon'],"['museum', 'theodoreroosevelt', 'duringcreditsstinger', 'ameliaearhart', 'smithsonian']"
2080,X-Men Origins: Wolverine,"['Adventure', 'Action', 'Thriller', 'ScienceFiction']","['HughJackman', 'LievSchreiber', 'DannyHuston', 'LynnCollins', 'RyanReynolds']",['Gavin Hood'],['David Benioff'],"['corruption', 'mutant', 'boxer', 'army', 'marvelcomic', 'superhero', 'aftercreditsstinger', 'duringcreditsstinger']"
605,The Matrix Revolutions,"['Adventure', 'Action', 'Thriller', 'ScienceFiction']","['KeanuReeves', 'LaurenceFishburne', 'Carrie-AnneMoss', 'HugoWeaving', 'MaryAlice']",['Lana Wachowski'],['Lana Wachowski'],"['savingtheworld', 'artificialintelligence', 'manvsmachine', 'flying', 'philosophy', 'fortuneteller', 'kungfu', 'undergroundworld', 'killerrobot', 'temple', 'subway', 'dream', 'sun', 'hero', 'fight', 'sunlight', 'computervirus', 'key', 'future', 'precognition', 'supercomputer', 'machinetown', 'yingyang', 'dyinganddeath', 'virtualreality', 'dystopia', 'computer', 'faith', 'worldreligion', 'truth', 'rescue', 'mission', 'cyberpunk', 'womandirector', 'yinyang', 'gnosticism']"
109445,Frozen,"['Animation', 'Adventure', 'Family']","['KristenBell', 'IdinaMenzel', 'JonathanGroff', 'JoshGad', 'SantinoFontana']",['Jennifer Lee'],['Jennifer Lee'],"['queen', 'musical', 'princess', 'betrayal', 'snowman', 'animation', 'reindeer', 'curse', 'snow', 'troll', 'mountainclimber', 'aftercreditsstinger', 'womandirector', '3d']"
604,The Matrix Reloaded,"['Adventure', 'Action', 'Thriller', 'ScienceFiction']","['KeanuReeves', 'Carrie-AnneMoss', 'LaurenceFishburne', 'HugoWeaving', 'HelmutBakaitis']",['Lana Wachowski'],['Lana Wachowski'],"['savingtheworld', 'artificialintelligence', 'manvsmachine', 'martialarts', 'kungfu', 'undergroundworld', 'dream', 'hero', 'fight', 'computervirus', 'key', 'future', 'plato', 'precognition', 'rave', 'dyinganddeath', 'virtualreality', 'dystopia', 'computer', 'faith', 'worldreligion', 'truth', 'mission', 'cyberpunk', 'womandirector', 'gnosticism']"
76338,Thor: The Dark World,"['Action', 'Adventure', 'Fantasy']","['ChrisHemsworth', 'NataliePortman', 'TomHiddleston', 'AnthonyHopkins', 'ChristopherEccleston']",['Alan Taylor'],['Christopher Yost'],"['marvelcomic', 'superhero', 'basedoncomicbook', 'hostiletakeover', 'norsemythology', 'aftercreditsstinger', 'duringcreditsstinger', 'marvelcinematicuniverse', '3d', 'asgard']"
13448,Angels & Demons,"['Thriller', 'Mystery']","['TomHanks', 'EwanMcGregor', 'AyeletZurer', 'StellanSkarsgård', 'PierfrancescoFavino']",['Ron Howard'],['Akiva Goldsman'],"['rome', 'vatican', 'basedonnovel', 'symbolism', 'christian', 'illuminati', 'quantummechanics', 'prequel', 'antimatter', 'conspiracy', 'investigator', 'catholicism', 'cern']"
10195,Thor,"['Adventure', 'Fantasy', 'Action']","['ChrisHemsworth', 'NataliePortman', 'TomHiddleston', 'AnthonyHopkins', 'StellanSkarsgård']",['Kenneth Branagh'],['Zack Stentz'],"['newmexico', 'banishment', 'shield', 'marvelcomic', 'hammer', 'superhero', 'basedoncomicbook', 'redemption', 'norsemythology', 'aftercreditsstinger', 'marvelcinematicuniverse', '3d', 'asgard', 'odin', 'heimdall']"
13053,Bolt,"['Animation', 'Family', 'Adventure', 'Comedy']","['JohnTravolta', 'MileyCyrus', 'SusieEssman', 'MarkWalton', 'MalcolmMcDowell']",['Byron Howard'],['Chris Williams'],"['hamster', 'kidsandfamily', 'animal', 'catvsdog', 'duringcreditsstinger', 'dogcatfriendship', 'animallead', 'girldogrelationship']"
19585,G-Force,"['Fantasy', 'Action', 'Adventure', 'Family', 'Comedy']","['SamRockwell', 'PenélopeCruz', 'TracyMorgan', 'JonFavreau', 'SteveBuscemi']",['Hoyt Yeatman'],['Tim Firth'],"['dyr', 'duringcreditsstinger']"
57165,Wrath of the Titans,['Adventure'],"['SamWorthington', 'LiamNeeson', 'RalphFiennes', 'EdgarRamírez', 'TobyKebbell']",['Jonathan Liebesman'],['Dan Mazeau'],"['underworld', 'hades', 'mythology', 'greekmythology', 'zeus', 'perseus', 'gods', 'ancientgreece', 'basedongreekmyth', 'ares', '3d']"
62213,Dark Shadows,"['Comedy', 'Fantasy']","['JohnnyDepp', 'MichellePfeiffer', 'HelenaBonhamCarter', 'JackieEarleHaley', 'JonnyLeeMiller']",['Tim Burton'],['Seth Grahame-Smith'],"['witch', 'imprisonment', 'vampire', 'curse', 'fishoutofwater', 'chains', 'gothic', 'madness', 'oldhouse', 'lostlove', 'angrymob', '18thcentury', 'ghost', 'hiddenroom', 'oldmansion']"
177677,Mission: Impossible - Rogue Nation,"['Action', 'Adventure', 'Thriller']","['TomCruise', 'RebeccaFerguson', 'SimonPegg', 'JeremyRenner', 'VingRhames']",['Christopher McQuarrie'],['Christopher McQuarrie'],"['londonengland', 'spy', 'austria', 'villain', 'sequel', 'mission', 'conspiracy', 'viennaopera', 'vienna']"
7978,The Wolfman,"['Drama', 'Horror', 'Thriller']","['BeniciodelToro', 'AnthonyHopkins', 'EmilyBlunt', 'HugoWeaving', 'CristinaContes']",['Joe Johnston'],['David Self'],"['fathersonrelationship', 'victorianengland', 'remake', 'ruralsetting', 'werewolf']"
5559,Bee Movie,"['Family', 'Animation', 'Adventure', 'Comedy']","['JerrySeinfeld', 'RenéeZellweger', 'JimCummings', 'MatthewBroderick', 'PatrickWarburton']",['Simon J. Smith'],['Andy Robin'],"['factoryworker', 'tennis', 'flower', 'florist', 'flowershop', 'pilot', 'college', 'airplane', 'beehive', 'court', 'aftercreditsstinger']"
49444,Kung Fu Panda 2,"['Animation', 'Family']","['JackBlack', 'AngelinaJolie', 'DustinHoffman', 'GaryOldman', 'JackieChan']",['Jennifer Yuh Nelson'],['Jonathan Aibel'],"['martialarts', 'hope', 'fleet', 'panda', 'mission', 'womandirector']"
50321,Mars Needs Moms,"['Adventure', 'Animation', 'Family']","['SethGreen', 'JoanCusack', 'DanFogler', 'BreckinMeyer', 'ElisabethHarnois']",['Simon Wells'],['Simon Wells'],"['boy', 'alien', 'rescue', 'martian', 'alienabduction', 'alieninvasion', '""basedonchildrensbook""', 'duringcreditsstinger']"
11619,Flushed Away,"['Adventure', 'Animation', 'Comedy', 'Family']","['HughJackman', 'KateWinslet', 'IanMcKellen', 'JeanReno', 'BillNighy']",['Sam Fell'],['Christopher Lloyd'],"['londonengland', 'underworld', 'return', 'ship', 'frog', 'girlfriend', 'rubin']"
266647,Pan,"['Adventure', 'Family', 'Fantasy']","['LeviMiller', 'GarrettHedlund', 'HughJackman', 'RooneyMara', 'AmandaSeyfried']",['Joe Wright'],['Jason Fuchs'],"['flying', 'magic', 'fairytale', 'peterpan', 'mermaid', 'pirate', 'fantasyworld']"
82703,Mr. Peabody & Sherman,"['Animation', 'Adventure', 'Family']","['TyBurrell', 'MaxCharles', 'ArielWinter', 'AllisonJanney', 'EllieKemper']",['Rob Minkoff'],['Craig Wright'],"['fathersonrelationship', 'egypt', 'intelligence', 'adoption', 'timetravel', 'boy', 'childprodigy', 'friendship', 'growingup', 'children', 'talkinganimal', 'talkingdog', 'dog', 'firstlove', 'ancientegypt', 'timetraveler', 'duringcreditsstinger', 'newschool', 'georgewashington', 'gags', 'trouble', 'timeparadox', 'prodigy']"
652,Troy,"['Adventure', 'Drama', 'War']","['BradPitt', 'OrlandoBloom', 'EricBana', 'BrianCox', 'SeanBean']",['Wolfgang Petersen'],['David Benioff'],"['brotherbrotherrelationship', 'adultery', 'mythology', 'beauty', 'trojanwar', 'bravery', 'wall', 'fraud', 'hostility', 'epic', 'swordfight', 'battlefield', 'ancientworld', 'pyre', 'ancientgreece', 'trojanhorse', 'trojan', 'bronzeage', 'spartagreece', 'helenoftroy', '""homersiliad""']"
80321,Madagascar 3: Europe's Most Wanted,"['Animation', 'Family']","['BenStiller', 'SachaBaronCohen', 'DavidSchwimmer', 'FrancesMcDormand', 'ChrisRock']",['Tom McGrath'],['Eric Darnell'],"['madagascar', '3d']"
36669,Die Another Day,"['Adventure', 'Action', 'Thriller']","['PierceBrosnan', 'HalleBerry', 'RosamundPike', 'RickYune', 'TobyStephens']",['Lee Tamahori'],['Neal Purvis'],"['laser', 'britishsecretservice', 'secretserviceagent', 'spacebasedweapon']"
43074,Ghostbusters,"['Action', 'Fantasy', 'Comedy']","['MelissaMcCarthy', 'KristenWiig', 'KateMcKinnon', 'LeslieJones', 'ChrisHemsworth']",['Paul Feig'],['Katie Dippold'],"['femalefriendship', 'ghosthunting', 'reboot', 'ghost']"
95,Armageddon,"['Action', 'Thriller', 'ScienceFiction', 'Adventure']","['BruceWillis', 'BillyBobThornton', 'BenAffleck', 'LivTyler', 'WillPatton']",['Michael Bay'],['Tony Gilroy'],"['savingtheworld', 'paris', 'moon', 'cataclysm', 'asteroid', 'selfsacrifice', 'nasa', 'spacemarine', 'lossoffather', 'daughter', 'space', 'wedding', 'astronaut', 'eiffeltowerparis', 'duringcreditsstinger', 'disastermovie', 'spacecentre']"
608,Men in Black II,"['Action', 'Adventure', 'Comedy', 'ScienceFiction']","['TommyLeeJones', 'WillSmith', 'RipTorn', 'LaraFlynnBoyle', 'JohnnyKnoxville']",['Barry Sonnenfeld'],['Robert Gordon'],"['savingtheworld', 'secretidentity', 'sunglasses', 'undercover', 'spacemarine', 'illegalimmigration', 'deportation', 'newidentity', 'flyingsaucer', 'light', 'firearm', 'alien', 'fictionalgovernmentagency']"
2310,Beowulf,"['Adventure', 'Action', 'Animation']","['RayWinstone', 'AngelinaJolie', 'AnthonyHopkins', 'RobinWright', 'JohnMalkovich']",['Robert Zemeckis'],['Neil Gaiman'],"['denmark', 'nordicmythology', 'lie', 'prideandvanity', 'folkhero', 'humanweakness', 'viking', 'alienation', 'festivalhall', 'sin', 'royalty', 'curse', 'battle', 'ancientworld', 'adultanimation', 'motioncapture']"
56292,Mission: Impossible - Ghost Protocol,"['Action', 'Thriller', 'Adventure']","['TomCruise', 'JeremyRenner', 'SimonPegg', 'PaulaPatton', 'AnilKapoor']",['Brad Bird'],['André Nemec'],"['fight', 'sequel', 'mission', 'explosion', 'brokenarm', 'imax', 'nuclearthreat']"
